,team_name,tournament_name,minute_label,minute_regulation,minute_stoppage,Event
1845,Argentina,2010 FIFA World Cup,55',55,0,2
1846,Argentina,2010 FIFA World Cup,74',74,0,2
1847,Greece,2010 FIFA World Cup,15',15,0,2
1848,Nigeria,2010 FIFA World Cup,33',33,0,3
1849,Greece,2010 FIFA World Cup,59',59,0,2
1850,Greece,2010 FIFA World Cup,88',88,0,2
1851,Nigeria,2010 FIFA World Cup,89',89,0,2
1852,Mexico,2010 FIFA World Cup,4',4,0,2
1853,France,2010 FIFA World Cup,45'+1',45,1,2
1854,Mexico,2010 FIFA World Cup,48',48,0,2
1855,Mexico,2010 FIFA World Cup,49',49,0,2
1856,France,2010 FIFA World Cup,78',78,0,2
1857,Mexico,2010 FIFA World Cup,82',82,0,2
1858,Germany,2010 FIFA World Cup,12',12,0,2
1859,Serbia,2010 FIFA World Cup,18',18,0,2
1860,Serbia,2010 FIFA World Cup,19',19,0,2
1861,Germany,2010 FIFA World Cup,22',22,0,2
1862,Germany,2010 FIFA World Cup,32',32,0,2
1863,Germany,2010 FIFA World Cup,37',37,0,1
1864,Serbia,2010 FIFA World Cup,57',57,0,2
1865,Serbia,2010 FIFA World Cup,59',59,0,2
1866,Germany,2010 FIFA World Cup,73',73,0,2
1867,Slovenia,2010 FIFA World Cup,35',35,0,2
1868,United States,2010 FIFA World Cup,40',40,0,2
1869,Slovenia,2010 FIFA World Cup,69',69,0,2
1870,Slovenia,2010 FIFA World Cup,72',72,0,2
1871,Slovenia,2010 FIFA World Cup,75',75,0,2
1872,England,2010 FIFA World Cup,58',58,0,2
1873,Algeria,2010 FIFA World Cup,85',85,0,2
1874,Netherlands,2010 FIFA World Cup,36',36,0,2
1875,Australia,2010 FIFA World Cup,24',24,0,3
1876,Ghana,2010 FIFA World Cup,40',40,0,2
1877,Ghana,2010 FIFA World Cup,79',79,0,2
1878,Ghana,2010 FIFA World Cup,84',84,0,2
1879,Australia,2010 FIFA World Cup,85',85,0,2
1880,Cameroon,2010 FIFA World Cup,49',49,0,2
1881,Cameroon,2010 FIFA World Cup,75',75,0,2
1882,Denmark,2010 FIFA World Cup,86',86,0,2
1883,Denmark,2010 FIFA World Cup,87',87,0,2
1884,Slovakia,2010 FIFA World Cup,42',42,0,2
1885,Paraguay,2010 FIFA World Cup,45',45,0,2
1886,Slovakia,2010 FIFA World Cup,47',47,0,2
1887,Slovakia,2010 FIFA World Cup,84',84,0,2
1888,New Zealand,2010 FIFA World Cup,14',14,0,2
1889,New Zealand,2010 FIFA World Cup,28',28,0,2
1890,New Zealand,2010 FIFA World Cup,87',87,0,2
1891,Ivory Coast,2010 FIFA World Cup,31',31,0,2
1892,Ivory Coast,2010 FIFA World Cup,75',75,0,2
1893,Brazil,2010 FIFA World Cup,85',85,0,2
1894,Ivory Coast,2010 FIFA World Cup,86',86,0,2
1895,Brazil,2010 FIFA World Cup,88',88,0,1
1896,North Korea,2010 FIFA World Cup,32',32,0,2
1897,Portugal,2010 FIFA World Cup,38',38,0,2
1898,North Korea,2010 FIFA World Cup,47',47,0,2
1899,Portugal,2010 FIFA World Cup,70',70,0,2
1900,Chile,2010 FIFA World Cup,2',2,0,2
1901,Switzerland,2010 FIFA World Cup,18',18,0,2
1902,Chile,2010 FIFA World Cup,22',22,0,2
1903,Chile,2010 FIFA World Cup,25',25,0,2
1904,Switzerland,2010 FIFA World Cup,31',31,0,3
1905,Switzerland,2010 FIFA World Cup,48',48,0,2
1906,Chile,2010 FIFA World Cup,60',60,0,2
1907,Switzerland,2010 FIFA World Cup,60',60,0,2
1908,Chile,2010 FIFA World Cup,61',61,0,2
1909,Chile,2010 FIFA World Cup,90'+2',90,2,2
1910,Honduras,2010 FIFA World Cup,8',8,0,2
1911,Honduras,2010 FIFA World Cup,38',38,0,2
1912,France,2010 FIFA World Cup,25',25,0,3
1913,France,2010 FIFA World Cup,71',71,0,2
1914,Uruguay,2010 FIFA World Cup,68',68,0,2
1915,Mexico,2010 FIFA World Cup,77',77,0,2
1916,Mexico,2010 FIFA World Cup,86',86,0,2
1917,Greece,2010 FIFA World Cup,30',30,0,2
1918,Argentina,2010 FIFA World Cup,76',76,0,2
1919,Nigeria,2010 FIFA World Cup,31',31,0,2
1920,Nigeria,2010 FIFA World Cup,37',37,0,2
1921,Nigeria,2010 FIFA World Cup,42',42,0,2
1922,South Korea,2010 FIFA World Cup,68',68,0,2
1923,Slovenia,2010 FIFA World Cup,40',40,0,2
1924,England,2010 FIFA World Cup,48',48,0,2
1925,Slovenia,2010 FIFA World Cup,79',79,0,2
1926,Slovenia,2010 FIFA World Cup,81',81,0,2
1927,Algeria,2010 FIFA World Cup,12',12,0,2
1928,United States,2010 FIFA World Cup,62',62,0,2
1929,Algeria,2010 FIFA World Cup,76',76,0,2
1930,Algeria,2010 FIFA World Cup,83',83,0,2
1931,United States,2010 FIFA World Cup,90',90,0,2
1932,Algeria,2010 FIFA World Cup,90'+3',90,3,1
1933,Serbia,2010 FIFA World Cup,18',18,0,2
1934,Australia,2010 FIFA World Cup,49',49,0,2
1935,Australia,2010 FIFA World Cup,50',50,0,2
1936,Serbia,2010 FIFA World Cup,59',59,0,2
1937,Australia,2010 FIFA World Cup,67',67,0,2
1938,Ghana,2010 FIFA World Cup,40',40,0,2
1939,Germany,2010 FIFA World Cup,43',43,0,2
1940,Paraguay,2010 FIFA World Cup,10',10,0,2
1941,Paraguay,2010 FIFA World Cup,41',41,0,2
1942,New Zealand,2010 FIFA World Cup,56',56,0,2
1943,Slovakia,2010 FIFA World Cup,16',16,0,2
1944,Italy,2010 FIFA World Cup,31',31,0,2
1945,Slovakia,2010 FIFA World Cup,40',40,0,2
1946,Slovakia,2010 FIFA World Cup,50',50,0,2
1947,Italy,2010 FIFA World Cup,67',67,0,2
1948,Italy,2010 FIFA World Cup,76',76,0,2
1949,Slovakia,2010 FIFA World Cup,82',82,0,2
1950,Italy,2010 FIFA World Cup,83',83,0,2
1951,Netherlands,2010 FIFA World Cup,17',17,0,2
1952,Cameroon,2010 FIFA World Cup,25',25,0,2
1953,Netherlands,2010 FIFA World Cup,65',65,0,2
1954,Netherlands,2010 FIFA World Cup,70',70,0,2
1955,Cameroon,2010 FIFA World Cup,81',81,0,2
1956,Japan,2010 FIFA World Cup,12',12,0,2
1957,Japan,2010 FIFA World Cup,26',26,0,2
1958,Denmark,2010 FIFA World Cup,29',29,0,2
1959,Denmark,2010 FIFA World Cup,48',48,0,2
1960,Denmark,2010 FIFA World Cup,66',66,0,2
1961,Brazil,2010 FIFA World Cup,15',15,0,2
1962,Portugal,2010 FIFA World Cup,25',25,0,2
1963,Brazil,2010 FIFA World Cup,25',25,0,2
1964,Portugal,2010 FIFA World Cup,31',31,0,2
1965,Portugal,2010 FIFA World Cup,40',40,0,2
1966,Brazil,2010 FIFA World Cup,43',43,0,2
1967,Portugal,2010 FIFA World Cup,45',45,0,2
1968,Chile,2010 FIFA World Cup,15',15,0,2
1969,Chile,2010 FIFA World Cup,19',19,0,2
1970,Chile,2010 FIFA World Cup,21',21,0,2
1971,Chile,2010 FIFA World Cup,37',37,0,1
1972,Honduras,2010 FIFA World Cup,4',4,0,2
1973,Switzerland,2010 FIFA World Cup,34',34,0,2
1974,Honduras,2010 FIFA World Cup,58',58,0,2
1975,Honduras,2010 FIFA World Cup,64',64,0,2
1976,Honduras,2010 FIFA World Cup,89',89,0,2
1977,South Korea,2010 FIFA World Cup,38',38,0,2
1978,South Korea,2010 FIFA World Cup,69',69,0,2
1979,South Korea,2010 FIFA World Cup,83',83,0,2
1980,United States,2010 FIFA World Cup,7',7,0,2
1981,United States,2010 FIFA World Cup,18',18,0,2
1982,Ghana,2010 FIFA World Cup,61',61,0,2
1983,United States,2010 FIFA World Cup,68',68,0,2
1984,Ghana,2010 FIFA World Cup,90'+2',90,2,2
1985,Germany,2010 FIFA World Cup,47',47,0,2
1986,England,2010 FIFA World Cup,81',81,0,2
1987,Mexico,2010 FIFA World Cup,28',28,0,2
1988,Netherlands,2010 FIFA World Cup,31',31,0,2
1989,Slovakia,2010 FIFA World Cup,40',40,0,2
1990,Slovakia,2010 FIFA World Cup,72',72,0,2
1991,Slovakia,2010 FIFA World Cup,84',84,0,2
1992,Netherlands,2010 FIFA World Cup,90'+3',90,3,2
1993,Brazil,2010 FIFA World Cup,30',30,0,2
1994,Chile,2010 FIFA World Cup,47',47,0,2
1995,Chile,2010 FIFA World Cup,68',68,0,2
1996,Brazil,2010 FIFA World Cup,72',72,0,2
1997,Chile,2010 FIFA World Cup,80',80,0,2
1998,Japan,2010 FIFA World Cup,58',58,0,2
1999,Japan,2010 FIFA World Cup,72',72,0,2
2000,Japan,2010 FIFA World Cup,90'+3',90,3,2
2001,Japan,2010 FIFA World Cup,113',113,0,2
2002,Paraguay,2010 FIFA World Cup,118',118,0,2
2003,Spain,2010 FIFA World Cup,74',74,0,2
2004,Portugal,2010 FIFA World Cup,80',80,0,2
2005,Portugal,2010 FIFA World Cup,89',89,0,3
2006,Netherlands,2010 FIFA World Cup,14',14,0,2
2007,Brazil,2010 FIFA World Cup,37',37,0,2
2008,Netherlands,2010 FIFA World Cup,47',47,0,2
2009,Netherlands,2010 FIFA World Cup,64',64,0,2
2010,Brazil,2010 FIFA World Cup,73',73,0,3
2011,Netherlands,2010 FIFA World Cup,76',76,0,2
2012,Uruguay,2010 FIFA World Cup,20',20,0,2
2013,Uruguay,2010 FIFA World Cup,48',48,0,2
2014,Ghana,2010 FIFA World Cup,54',54,0,2
2015,Uruguay,2010 FIFA World Cup,59',59,0,2
2016,Ghana,2010 FIFA World Cup,77',77,0,2
2017,Ghana,2010 FIFA World Cup,93',93,0,2
2018,Uruguay,2010 FIFA World Cup,120'+1',120,1,3
2019,Argentina,2010 FIFA World Cup,11',11,0,2
2020,Germany,2010 FIFA World Cup,35',35,0,2
2021,Argentina,2010 FIFA World Cup,80',80,0,2
2022,Spain,2010 FIFA World Cup,57',57,0,2
2023,Paraguay,2010 FIFA World Cup,59',59,0,2
2024,Paraguay,2010 FIFA World Cup,59',59,0,2
2025,Spain,2010 FIFA World Cup,63',63,0,2
2026,Paraguay,2010 FIFA World Cup,71',71,0,2
2027,Paraguay,2010 FIFA World Cup,88',88,0,2
2028,Uruguay,2010 FIFA World Cup,21',21,0,2
2029,Uruguay,2010 FIFA World Cup,29',29,0,2
2030,Netherlands,2010 FIFA World Cup,29',29,0,2
2031,Netherlands,2010 FIFA World Cup,78',78,0,2
2032,Netherlands,2010 FIFA World Cup,90'+5',90,5,2
2033,Germany,2010 FIFA World Cup,5',5,0,2
2034,Germany,2010 FIFA World Cup,7',7,0,2
2035,Uruguay,2010 FIFA World Cup,61',61,0,2
2036,Germany,2010 FIFA World Cup,90'+2',90,2,2
2037,Netherlands,2010 FIFA World Cup,15',15,0,2
2038,Spain,2010 FIFA World Cup,16',16,0,2
2039,Netherlands,2010 FIFA World Cup,22',22,0,2
