,minute_regulation,match_id,player_id,family_name,given_name,Event
3147,3,M-1958-02,P-02839,Corbatta,Oreste,4
3148,32,M-1958-02,P-00174,Rahn,Helmut,4
3149,42,M-1958-02,P-02871,Seeler,Uwe,4
3150,79,M-1958-02,P-00174,Rahn,Helmut,4
3151,21,M-1958-03,P-04865,Cush,Wilbur,4
3152,20,M-1958-04,P-08520,Amarilla,Florencio,4
3153,24,M-1958-04,P-02537,Fontaine,Just,4
3154,30,M-1958-04,P-02537,Fontaine,Just,4
3155,44,M-1958-04,P-08520,Amarilla,Florencio,6
3156,50,M-1958-04,P-05757,Romero,Jorge Lino,4
3157,52,M-1958-04,P-08716,Piantoni,Roger,4
3158,61,M-1958-04,P-09843,Wisnieski,Maryan,4
3159,67,M-1958-04,P-02537,Fontaine,Just,4
3160,70,M-1958-04,P-03076,Kopa,Raymond,4
3161,83,M-1958-04,P-02694,Vincent,Jean,4
3162,6,M-1958-05,P-09627,Petaković,Aleksandar,4
3163,49,M-1958-05,P-06157,Murray,Jimmy,4
3164,5,M-1958-06,P-03485,Bozsik,József,4
3165,27,M-1958-06,P-02360,Charles,John,4
3166,37,M-1958-07,P-01512,Altafini,José,4
3167,50,M-1958-07,P-05800,Santos,Nílton,4
3168,85,M-1958-07,P-01512,Altafini,José,4
3169,13,M-1958-08,P-06830,Simonyan,Nikita,4
3170,56,M-1958-08,P-06005,Ivanov,Aleksandr,4
3171,66,M-1958-08,P-00148,Kevan,Derek,4
3172,85,M-1958-08,P-02837,Finney,Tom,6
3173,4,M-1958-09,P-06974,McParland,Peter,4
3174,37,M-1958-09,P-02839,Corbatta,Oreste,6
3175,56,M-1958-09,P-02035,Menéndez,Norberto,4
3176,60,M-1958-09,P-06116,Avio,Ludovico,4
3177,24,M-1958-10,P-05787,Dvořák,Milan,6
3178,42,M-1958-10,P-09133,Zikán,Zdeněk,4
3179,60,M-1958-10,P-00262,Schäfer,Hans,4
3180,71,M-1958-10,P-00174,Rahn,Helmut,4
3181,4,M-1958-11,P-05571,Agüero,Juan Bautista,4
3182,24,M-1958-11,P-02442,Mudie,Jackie,4
3183,45,M-1958-11,P-04516,Ré,Cayetano,4
3184,73,M-1958-11,P-01793,Parodi,José,4
3185,74,M-1958-11,P-05885,Collins,Bobby,4
3186,4,M-1958-12,P-02537,Fontaine,Just,4
3187,16,M-1958-12,P-09627,Petaković,Aleksandar,4
3188,63,M-1958-12,P-00474,Veselinović,Todor,4
3189,85,M-1958-12,P-02537,Fontaine,Just,4
3190,88,M-1958-12,P-00474,Veselinović,Todor,4
3191,32,M-1958-13,P-09946,Allchurch,Ivor,4
3192,89,M-1958-13,P-06537,Belmonte,Jaime,4
3193,15,M-1958-15,P-03776,Ilyin,Anatoli,4
3194,62,M-1958-15,P-06322,Ivanov,Valentin,4
3195,34,M-1958-16,P-02077,Hamrin,Kurt,4
3196,55,M-1958-16,P-02077,Hamrin,Kurt,4
3197,77,M-1958-16,P-05000,Tichy,Lajos,4
3198,8,M-1958-18,P-05787,Dvořák,Milan,4
3199,17,M-1958-18,P-09133,Zikán,Zdeněk,4
3200,40,M-1958-18,P-09133,Zikán,Zdeněk,4
3201,65,M-1958-18,P-02839,Corbatta,Oreste,6
3202,69,M-1958-18,P-01030,Feureisl,Jiří,4
3203,82,M-1958-18,P-08312,Hovorka,Václav,4
3204,89,M-1958-18,P-08312,Hovorka,Václav,4
3205,18,M-1958-19,P-06974,McParland,Peter,4
3206,20,M-1958-19,P-00174,Rahn,Helmut,4
3207,60,M-1958-19,P-06974,McParland,Peter,4
3208,78,M-1958-19,P-02871,Seeler,Uwe,4
3209,22,M-1958-20,P-03076,Kopa,Raymond,4
3210,44,M-1958-20,P-02537,Fontaine,Just,4
3211,58,M-1958-20,P-08126,Baird,Sammy,4
3212,18,M-1958-21,P-03841,Ognjanović,Radivoje,4
3213,20,M-1958-21,P-01793,Parodi,José,4
3214,21,M-1958-21,P-00474,Veselinović,Todor,4
3215,52,M-1958-21,P-05571,Agüero,Juan Bautista,4
3216,73,M-1958-21,P-06961,Rajkov,Zdravko,4
3217,80,M-1958-21,P-05757,Romero,Jorge Lino,4
3218,19,M-1958-22,P-05000,Tichy,Lajos,4
3219,46,M-1958-22,P-05000,Tichy,Lajos,4
3220,54,M-1958-22,P-04743,Sándor,Károly,4
3221,69,M-1958-22,P-06754,Bencsics,József,4
3222,3,M-1958-23,P-01848,Vavá,not applicable,4
3223,77,M-1958-23,P-01848,Vavá,not applicable,4
3224,15,M-1958-24,P-07206,Koller,Karl,4
3225,56,M-1958-24,P-00912,Haynes,Johnny,4
3226,71,M-1958-24,P-05223,Körner,Alfred,4
3227,74,M-1958-24,P-00148,Kevan,Derek,4
3228,18,M-1958-25,P-09133,Zikán,Zdeněk,4
3229,44,M-1958-25,P-06974,McParland,Peter,4
3230,97,M-1958-25,P-06974,McParland,Peter,4
3231,33,M-1958-26,P-05000,Tichy,Lajos,4
3232,55,M-1958-26,P-09946,Allchurch,Ivor,4
3233,76,M-1958-26,P-02097,Medwin,Terry,4
3234,69,M-1958-27,P-03776,Ilyin,Anatoli,4
3235,66,M-1958-28,P-09516,Pelé,not applicable,4
3236,44,M-1958-29,P-09843,Wisnieski,Maryan,4
3237,55,M-1958-29,P-02537,Fontaine,Just,4
3238,63,M-1958-29,P-02537,Fontaine,Just,4
3239,68,M-1958-29,P-08716,Piantoni,Roger,4
3240,49,M-1958-30,P-02077,Hamrin,Kurt,4
3241,88,M-1958-30,P-07592,Simonsson,Agne,4
3242,12,M-1958-31,P-00174,Rahn,Helmut,4
3243,2,M-1958-32,P-01848,Vavá,not applicable,4
3244,9,M-1958-32,P-02537,Fontaine,Just,4
3245,39,M-1958-32,P-07677,Didi,not applicable,4
3246,52,M-1958-32,P-09516,Pelé,not applicable,4
3247,64,M-1958-32,P-09516,Pelé,not applicable,4
3248,75,M-1958-32,P-09516,Pelé,not applicable,4
3249,83,M-1958-32,P-08716,Piantoni,Roger,4
3250,24,M-1958-33,P-00262,Schäfer,Hans,4
3251,32,M-1958-33,P-05063,Skoglund,Lennart,4
3252,81,M-1958-33,P-00839,Gren,Gunnar,4
3253,88,M-1958-33,P-02077,Hamrin,Kurt,4
3254,16,M-1958-34,P-02537,Fontaine,Just,4
3255,18,M-1958-34,P-04387,Cieslarczyk,Hans,4
3256,27,M-1958-34,P-03076,Kopa,Raymond,6
3257,36,M-1958-34,P-02537,Fontaine,Just,4
3258,50,M-1958-34,P-02179,Douis,Yvon,4
3259,52,M-1958-34,P-00174,Rahn,Helmut,4
3260,78,M-1958-34,P-02537,Fontaine,Just,4
3261,84,M-1958-34,P-00262,Schäfer,Hans,4
3262,89,M-1958-34,P-02537,Fontaine,Just,4
3263,4,M-1958-35,P-03179,Liedholm,Nils,4
3264,9,M-1958-35,P-01848,Vavá,not applicable,4
3265,32,M-1958-35,P-01848,Vavá,not applicable,4
3266,55,M-1958-35,P-09516,Pelé,not applicable,4
3267,68,M-1958-35,P-00712,Zagallo,Mário,4
3268,80,M-1958-35,P-07592,Simonsson,Agne,4
3269,90,M-1958-35,P-09516,Pelé,not applicable,4
3270,19,M-1962-01,P-07528,Zuluaga,Francisco,6
3271,56,M-1962-01,P-08991,Cubilla,Luis,4
3272,75,M-1962-01,P-08895,Sasía,José,4
3273,6,M-1962-02,P-02325,Wüthrich,Rolf,4
3274,44,M-1962-02,P-03057,Sánchez,Leonel,4
3275,51,M-1962-02,P-03180,Ramírez,Jaime,4
3276,55,M-1962-02,P-03057,Sánchez,Leonel,4
3277,56,M-1962-03,P-00712,Zagallo,Mário,4
3278,73,M-1962-03,P-09516,Pelé,not applicable,4
3279,4,M-1962-04,P-05994,Facundo,Héctor,4
3280,51,M-1962-05,P-06322,Ivanov,Valentin,4
3281,83,M-1962-05,P-03460,Ponedelnik,Viktor,4
3282,80,M-1962-07,P-01416,Štibrányi,Jozef,4
3283,17,M-1962-08,P-05000,Tichy,Lajos,4
3284,60,M-1962-08,P-06659,Flowers,Ron,6
3285,71,M-1962-08,P-09166,Albert,Flórián,4
3286,19,M-1962-09,P-00318,Cabrera,Ángel,4
3287,25,M-1962-09,P-01391,Skoblar,Josip,6
3288,29,M-1962-09,P-09070,Galić,Milan,4
3289,49,M-1962-09,P-09123,Jerković,Dražan,4
3290,73,M-1962-10,P-03180,Ramírez,Jaime,4
3291,87,M-1962-10,P-05832,Toro,Jorge,4
3292,17,M-1962-12,P-06659,Flowers,Ron,6
3293,42,M-1962-12,P-03645,Charlton,Bobby,4
3294,67,M-1962-12,P-00763,Greaves,Jimmy,4
3295,81,M-1962-12,P-06442,Sanfilippo,José,4
3296,8,M-1962-13,P-06322,Ivanov,Valentin,4
3297,10,M-1962-13,P-03676,Chislenko,Igor,4
3298,11,M-1962-13,P-06322,Ivanov,Valentin,4
3299,21,M-1962-13,P-09766,Aceros,Germán,4
3300,56,M-1962-13,P-03460,Ponedelnik,Viktor,4
3301,68,M-1962-13,P-00656,Coll,Marcos,4
3302,72,M-1962-13,P-00032,Rada,Antonio,4
3303,86,M-1962-13,P-02450,Klinger,Marino,4
3304,45,M-1962-14,P-02104,Brülls,Albert,4
3305,59,M-1962-14,P-02871,Seeler,Uwe,4
3306,73,M-1962-14,P-04898,Schneiter,Heinz,4
3307,90,M-1962-15,P-01792,Peiró,Joaquín,4
3308,1,M-1962-16,P-09166,Albert,Flórián,4
3309,6,M-1962-16,P-09166,Albert,Flórián,4
3310,8,M-1962-16,P-05000,Tichy,Lajos,4
3311,12,M-1962-16,P-04422,Solymosi,Ernő,4
3312,53,M-1962-16,P-09166,Albert,Flórián,4
3313,64,M-1962-16,P-02189,Sokolov,Georgi,4
3314,70,M-1962-16,P-05000,Tichy,Lajos,4
3315,38,M-1962-17,P-00749,Mamykin,Aleksei,4
3316,54,M-1962-17,P-08895,Sasía,José,4
3317,89,M-1962-17,P-06322,Ivanov,Valentin,4
3318,21,M-1962-18,P-03744,Szymaniak,Horst,6
3319,82,M-1962-18,P-02871,Seeler,Uwe,4
3320,35,M-1962-19,P-00455,Adelardo,not applicable,4
3321,72,M-1962-19,P-07480,Amarildo,not applicable,4
3322,86,M-1962-19,P-07480,Amarildo,not applicable,4
3323,20,M-1962-21,P-09070,Galić,Milan,4
3324,25,M-1962-21,P-09123,Jerković,Dražan,4
3325,61,M-1962-21,P-09070,Galić,Milan,4
3326,82,M-1962-21,P-02957,Melić,Vojislav,4
3327,87,M-1962-21,P-09123,Jerković,Dražan,4
3328,2,M-1962-22,P-06152,Mora,Bruno,4
3329,65,M-1962-22,P-09385,Bulgarelli,Giacomo,4
3330,67,M-1962-22,P-09385,Bulgarelli,Giacomo,4
3331,1,M-1962-23,P-00593,Mašek,Václav,4
3332,12,M-1962-23,P-05919,Díaz,Isidoro,4
3333,29,M-1962-23,P-09386,del Águila,Alfredo,4
3334,90,M-1962-23,P-07654,Hernández,Héctor,6
3335,31,M-1962-25,P-07818,Garrincha,not applicable,4
3336,38,M-1962-25,P-05434,Hitchens,Gerry,4
3337,53,M-1962-25,P-01848,Vavá,not applicable,4
3338,59,M-1962-25,P-07818,Garrincha,not applicable,4
3339,11,M-1962-26,P-03057,Sánchez,Leonel,4
3340,26,M-1962-26,P-03676,Chislenko,Igor,4
3341,29,M-1962-26,P-09114,Rojas,Eladio,4
3342,13,M-1962-27,P-03677,Scherer,Adolf,4
3343,85,M-1962-28,P-03535,Radaković,Petar,4
3344,9,M-1962-29,P-07818,Garrincha,not applicable,4
3345,32,M-1962-29,P-07818,Garrincha,not applicable,4
3346,42,M-1962-29,P-05832,Toro,Jorge,4
3347,47,M-1962-29,P-01848,Vavá,not applicable,4
3348,61,M-1962-29,P-03057,Sánchez,Leonel,6
3349,78,M-1962-29,P-01848,Vavá,not applicable,4
3350,48,M-1962-30,P-01359,Kadraba,Josef,4
3351,69,M-1962-30,P-09123,Jerković,Dražan,4
3352,80,M-1962-30,P-03677,Scherer,Adolf,4
3353,84,M-1962-30,P-03677,Scherer,Adolf,6
3354,90,M-1962-31,P-09114,Rojas,Eladio,4
3355,15,M-1962-32,P-08855,Masopust,Josef,4
3356,17,M-1962-32,P-07480,Amarildo,not applicable,4
3357,69,M-1962-32,P-09928,Zito,not applicable,4
3358,78,M-1962-32,P-01848,Vavá,not applicable,4
3359,16,M-1966-02,P-01705,Held,Sigfried,4
3360,21,M-1966-02,P-08217,Haller,Helmut,4
3361,40,M-1966-02,P-08834,Beckenbauer,Franz,4
3362,52,M-1966-02,P-08834,Beckenbauer,Franz,4
3363,77,M-1966-02,P-08217,Haller,Helmut,6
3364,15,M-1966-03,P-09516,Pelé,not applicable,4
3365,63,M-1966-03,P-07818,Garrincha,not applicable,4
3366,31,M-1966-04,P-04618,Malofeyev,Eduard,4
3367,33,M-1966-04,P-07850,Banishevskiy,Anatoliy,4
3368,88,M-1966-04,P-04618,Malofeyev,Eduard,4
3369,48,M-1966-05,P-07552,Borja,Enrique,4
3370,62,M-1966-05,P-08950,Hausser,Gérard,4
3371,65,M-1966-06,P-06303,Artime,Luis,4
3372,71,M-1966-06,P-06138,Pirri,not applicable,4
3373,77,M-1966-06,P-06303,Artime,Luis,4
3374,2,M-1966-07,P-03600,Augusto,José,4
3375,60,M-1966-07,P-00384,Bene,Ferenc,4
3376,67,M-1966-07,P-03600,Augusto,José,4
3377,90,M-1966-07,P-06206,Torres,José,4
3378,8,M-1966-08,P-04239,Mazzola,Sandro,4
3379,88,M-1966-08,P-03723,Barison,Paolo,4
3380,15,M-1966-09,P-02461,De Bourgoing,Héctor,6
3381,26,M-1966-09,P-08628,Rocha,Pedro,4
3382,31,M-1966-09,P-00004,Cortés,Julio César,4
3383,31,M-1966-10,P-07107,Quentin,René-Pierre,4
3384,57,M-1966-10,P-02999,Sanchís,Manuel,4
3385,75,M-1966-10,P-05249,Amancio,not applicable,4
3386,2,M-1966-11,P-00384,Bene,Ferenc,4
3387,14,M-1966-11,P-07306,Tostão,not applicable,4
3388,64,M-1966-11,P-04077,Farkas,János,4
3389,73,M-1966-11,P-09373,Mészöly,Kálmán,6
3390,26,M-1966-12,P-05252,Marcos,Rubén,6
3391,88,M-1966-12,P-05689,Pak,Seung-zin,4
3392,7,M-1966-14,P-09307,Vutsov,Ivan,5
3393,38,M-1966-14,P-04623,Eusébio,not applicable,4
3394,81,M-1966-14,P-06206,Torres,José,4
3395,57,M-1966-15,P-03676,Chislenko,Igor,4
3396,37,M-1966-16,P-03645,Charlton,Bobby,4
3397,75,M-1966-16,P-00951,Hunt,Roger,4
3398,52,M-1966-18,P-06303,Artime,Luis,4
3399,79,M-1966-18,P-00126,Onega,Ermindo,4
3400,15,M-1966-19,P-06213,Simões,António,4
3401,27,M-1966-19,P-04623,Eusébio,not applicable,4
3402,73,M-1966-19,P-07030,Rildo,not applicable,4
3403,85,M-1966-19,P-04623,Eusébio,not applicable,4
3404,42,M-1966-20,P-05204,Pak,Doo-ik,4
3405,38,M-1966-21,P-00951,Hunt,Roger,4
3406,75,M-1966-21,P-00951,Hunt,Roger,4
3407,23,M-1966-22,P-06395,Fusté,Josep Maria,4
3408,39,M-1966-22,P-09240,Emmerich,Lothar,4
3409,84,M-1966-22,P-02871,Seeler,Uwe,4
3410,15,M-1966-23,P-02376,Asparuhov,Georgi,4
3411,43,M-1966-23,P-03739,Davidov,Ivan,5
3412,45,M-1966-23,P-09373,Mészöly,Kálmán,4
3413,54,M-1966-23,P-00384,Bene,Ferenc,4
3414,28,M-1966-24,P-03318,Porkujan,Valeriy,4
3415,32,M-1966-24,P-05252,Marcos,Rubén,4
3416,85,M-1966-24,P-03318,Porkujan,Valeriy,4
3417,78,M-1966-25,P-04680,Hurst,Geoff,4
3418,1,M-1966-26,P-05689,Pak,Seung-zin,4
3419,22,M-1966-26,P-06751,Li,Dong-woon,4
3420,25,M-1966-26,P-04442,Yang,Seung-kook,4
3421,27,M-1966-26,P-04623,Eusébio,not applicable,4
3422,43,M-1966-26,P-04623,Eusébio,not applicable,6
3423,56,M-1966-26,P-04623,Eusébio,not applicable,4
3424,59,M-1966-26,P-04623,Eusébio,not applicable,6
3425,80,M-1966-26,P-03600,Augusto,José,4
3426,5,M-1966-27,P-03676,Chislenko,Igor,4
3427,46,M-1966-27,P-03318,Porkujan,Valeriy,4
3428,57,M-1966-27,P-00384,Bene,Ferenc,4
3429,11,M-1966-28,P-08217,Haller,Helmut,4
3430,70,M-1966-28,P-08834,Beckenbauer,Franz,4
3431,75,M-1966-28,P-02871,Seeler,Uwe,4
3432,83,M-1966-28,P-08217,Haller,Helmut,4
3433,43,M-1966-29,P-08217,Haller,Helmut,4
3434,67,M-1966-29,P-08834,Beckenbauer,Franz,4
3435,88,M-1966-29,P-03318,Porkujan,Valeriy,4
3436,30,M-1966-30,P-03645,Charlton,Bobby,4
3437,80,M-1966-30,P-03645,Charlton,Bobby,4
3438,82,M-1966-30,P-04623,Eusébio,not applicable,6
3439,12,M-1966-31,P-04623,Eusébio,not applicable,6
3440,43,M-1966-31,P-04618,Malofeyev,Eduard,4
3441,89,M-1966-31,P-06206,Torres,José,4
3442,12,M-1966-32,P-08217,Haller,Helmut,4
3443,18,M-1966-32,P-04680,Hurst,Geoff,4
3444,78,M-1966-32,P-00965,Peters,Martin,4
3445,89,M-1966-32,P-07142,Weber,Wolfgang,4
3446,101,M-1966-32,P-04680,Hurst,Geoff,4
3447,120,M-1966-32,P-04680,Hurst,Geoff,4
3448,23,M-1970-02,P-03196,Maneiro,Ildo,4
3449,50,M-1970-02,P-00668,Mujica,Juan,4
3450,65,M-1970-03,P-04680,Hurst,Geoff,4
3451,13,M-1970-04,P-02254,Dermendzhiev,Dinko,4
3452,49,M-1970-04,P-04912,Bonev,Hristo,4
3453,50,M-1970-04,P-01139,Gallardo,Alberto,4
3454,55,M-1970-04,P-03435,Chumpitaz,Héctor,4
3455,73,M-1970-04,P-01728,Cubillas,Teófilo,4
3456,12,M-1970-05,P-03054,Van Moer,Wilfried,4
3457,54,M-1970-05,P-03054,Van Moer,Wilfried,4
3458,76,M-1970-05,P-07690,Lambert,Raoul,6
3459,10,M-1970-06,P-08656,Domenghini,Angelo,4
3460,11,M-1970-07,P-03056,Petráš,Ladislav,4
3461,24,M-1970-07,P-02923,Rivellino,not applicable,4
3462,59,M-1970-07,P-09516,Pelé,not applicable,4
3463,61,M-1970-07,P-02071,Jairzinho,not applicable,4
3464,83,M-1970-07,P-02071,Jairzinho,not applicable,4
3465,21,M-1970-08,P-00695,Jarir,Houmane,4
3466,56,M-1970-08,P-02871,Seeler,Uwe,4
3467,80,M-1970-08,P-02173,Müller,Gerd,4
3468,14,M-1970-09,P-07217,Byshovets,Anatoliy,4
3469,57,M-1970-09,P-02708,Asatiani,Kakhi,4
3470,63,M-1970-09,P-07217,Byshovets,Anatoliy,4
3471,76,M-1970-09,P-06447,Khmelnitsky,Vitaly,4
3472,86,M-1970-09,P-07690,Lambert,Raoul,4
3473,5,M-1970-11,P-03056,Petráš,Ladislav,4
3474,52,M-1970-11,P-04777,Neagu,Alexandru,4
3475,75,M-1970-11,P-02339,Dumitrache,Florea,6
3476,65,M-1970-12,P-01728,Cubillas,Teófilo,4
3477,67,M-1970-12,P-01300,Challe,Roberto,4
3478,75,M-1970-12,P-01728,Cubillas,Teófilo,4
3479,45,M-1970-13,P-07039,Valdivia,Javier,4
3480,46,M-1970-13,P-07039,Valdivia,Javier,4
3481,58,M-1970-13,P-03963,Fragoso,Javier,4
3482,83,M-1970-13,P-06207,Basaguren,Juan Ignacio,4
3483,53,M-1970-14,P-07895,Turesson,Tom,4
3484,56,M-1970-14,P-03273,Spiegler,Mordechai,4
3485,59,M-1970-15,P-02071,Jairzinho,not applicable,4
3486,12,M-1970-16,P-04761,Nikodimov,Asparuh,4
3487,20,M-1970-16,P-07750,Libuda,Reinhard,4
3488,27,M-1970-16,P-02173,Müller,Gerd,4
3489,52,M-1970-16,P-02173,Müller,Gerd,6
3490,67,M-1970-16,P-02871,Seeler,Uwe,4
3491,88,M-1970-16,P-02173,Müller,Gerd,4
3492,89,M-1970-16,P-04978,Kolev,Todor,4
3493,51,M-1970-17,P-07217,Byshovets,Anatoliy,4
3494,74,M-1970-17,P-07217,Byshovets,Anatoliy,4
3495,90,M-1970-18,P-01668,Grahn,Ove,4
3496,19,M-1970-19,P-09516,Pelé,not applicable,4
3497,22,M-1970-19,P-02071,Jairzinho,not applicable,4
3498,34,M-1970-19,P-02339,Dumitrache,Florea,4
3499,67,M-1970-19,P-09516,Pelé,not applicable,4
3500,84,M-1970-19,P-01633,Dembrovschi,Emerich,4
3501,19,M-1970-20,P-02173,Müller,Gerd,4
3502,26,M-1970-20,P-02173,Müller,Gerd,4
3503,39,M-1970-20,P-02173,Müller,Gerd,4
3504,44,M-1970-20,P-01728,Cubillas,Teófilo,4
3505,14,M-1970-21,P-07391,Peña,Gustavo,6
3506,50,M-1970-23,P-01116,Clarke,Allan,6
3507,40,M-1970-24,P-07583,Zhechev,Dobromir,4
3508,61,M-1970-24,P-08010,Ghazouani,Maouhoub,4
3509,11,M-1970-25,P-02923,Rivellino,not applicable,4
3510,15,M-1970-25,P-07306,Tostão,not applicable,4
3511,28,M-1970-25,P-01139,Gallardo,Alberto,4
3512,52,M-1970-25,P-07306,Tostão,not applicable,4
3513,70,M-1970-25,P-01728,Cubillas,Teófilo,4
3514,75,M-1970-25,P-02071,Jairzinho,not applicable,4
3515,13,M-1970-26,P-09300,González,José Luis,4
3516,25,M-1970-26,P-07233,Guzmán,Javier,5
3517,63,M-1970-26,P-01971,Riva,Gigi,4
3518,70,M-1970-26,P-07296,Rivera,Gianni,4
3519,76,M-1970-26,P-01971,Riva,Gigi,4
3520,117,M-1970-27,P-06642,Espárrago,Víctor,4
3521,31,M-1970-28,P-07975,Mullery,Alan,4
3522,49,M-1970-28,P-00965,Peters,Martin,4
3523,68,M-1970-28,P-08834,Beckenbauer,Franz,4
3524,82,M-1970-28,P-02871,Seeler,Uwe,4
3525,108,M-1970-28,P-02173,Müller,Gerd,4
3526,19,M-1970-29,P-08991,Cubilla,Luis,4
3527,44,M-1970-29,P-06480,Clodoaldo,not applicable,4
3528,76,M-1970-29,P-02071,Jairzinho,not applicable,4
3529,89,M-1970-29,P-02923,Rivellino,not applicable,4
3530,8,M-1970-30,P-02561,Boninsegna,Roberto,4
3531,90,M-1970-30,P-00380,Schnellinger,Karl-Heinz,4
3532,94,M-1970-30,P-02173,Müller,Gerd,4
3533,98,M-1970-30,P-01867,Burgnich,Tarcisio,4
3534,104,M-1970-30,P-01971,Riva,Gigi,4
3535,110,M-1970-30,P-02173,Müller,Gerd,4
3536,111,M-1970-30,P-07296,Rivera,Gianni,4
3537,26,M-1970-31,P-08882,Overath,Wolfgang,4
3538,18,M-1970-32,P-09516,Pelé,not applicable,4
3539,37,M-1970-32,P-02561,Boninsegna,Roberto,4
3540,66,M-1970-32,P-06926,Gérson,not applicable,4
3541,71,M-1970-32,P-02071,Jairzinho,not applicable,4
3542,86,M-1970-32,P-04742,Alberto,Carlos,4
3543,18,M-1974-02,P-02579,Breitner,Paul,4
3544,58,M-1974-03,P-05428,Curran,Colin,5
3545,72,M-1974-03,P-08069,Streich,Joachim,4
3546,26,M-1974-04,P-06669,Lorimer,Peter,4
3547,34,M-1974-04,P-07243,Jordan,Joe,4
3548,7,M-1974-06,P-07354,Rep,Johnny,4
3549,86,M-1974-06,P-07354,Rep,Johnny,4
3550,46,M-1974-07,P-00083,Sanon,Emmanuel,4
3551,52,M-1974-07,P-07296,Rivera,Gianni,4
3552,66,M-1974-07,P-04406,Benetti,Romeo,4
3553,79,M-1974-07,P-07747,Anastasi,Pietro,4
3554,7,M-1974-08,P-02554,Lato,Grzegorz,4
3555,8,M-1974-08,P-02870,Szarmach,Andrzej,4
3556,60,M-1974-08,P-05672,Heredia,Ramón,4
3557,62,M-1974-08,P-02554,Lato,Grzegorz,4
3558,66,M-1974-08,P-09455,Babington,Carlos,4
3559,12,M-1974-09,P-08882,Overath,Wolfgang,4
3560,34,M-1974-09,P-06819,Cullmann,Bernhard,4
3561,53,M-1974-09,P-02173,Müller,Gerd,4
3562,55,M-1974-10,P-06521,Hoffmann,Martin,4
3563,69,M-1974-10,P-04762,Ahumada,Sergio,4
3564,8,M-1974-12,P-08558,Bajević,Dušan,4
3565,14,M-1974-12,P-02462,Džajić,Dragan,4
3566,18,M-1974-12,P-08391,Šurjak,Ivica,4
3567,22,M-1974-12,P-03958,Katalinski,Josip,4
3568,30,M-1974-12,P-08558,Bajević,Dušan,4
3569,35,M-1974-12,P-08076,Bogićević,Vladislav,4
3570,61,M-1974-12,P-07916,Oblak,Branko,4
3571,65,M-1974-12,P-03091,Petković,Ilija,4
3572,81,M-1974-12,P-08558,Bajević,Dušan,4
3573,75,M-1974-13,P-04912,Bonev,Hristo,4
3574,87,M-1974-13,P-06425,Pavoni,Ricardo,4
3575,20,M-1974-15,P-05920,Houseman,René,4
3576,35,M-1974-15,P-05455,Perfumo,Roberto,5
3577,17,M-1974-16,P-02554,Lato,Grzegorz,4
3578,18,M-1974-16,P-05198,Deyna,Kazimierz,4
3579,30,M-1974-16,P-02870,Szarmach,Andrzej,4
3580,31,M-1974-16,P-05529,Gorgoń,Jerzy,4
3581,34,M-1974-16,P-02870,Szarmach,Andrzej,4
3582,50,M-1974-16,P-02870,Szarmach,Andrzej,4
3583,87,M-1974-16,P-02554,Lato,Grzegorz,4
3584,81,M-1974-18,P-06709,Karasi,Stanislav,4
3585,88,M-1974-18,P-07243,Jordan,Joe,4
3586,12,M-1974-19,P-02071,Jairzinho,not applicable,4
3587,66,M-1974-19,P-02923,Rivellino,not applicable,4
3588,79,M-1974-19,P-01227,Valdomiro,not applicable,4
3589,77,M-1974-20,P-08971,Sparwasser,Jürgen,4
3590,5,M-1974-21,P-01377,Neeskens,Johan,6
3591,44,M-1974-21,P-01377,Neeskens,Johan,6
3592,71,M-1974-21,P-07354,Rep,Johnny,4
3593,78,M-1974-21,P-00956,Krol,Ruud,5
3594,88,M-1974-21,P-00509,de Jong,Theo,4
3595,46,M-1974-22,P-01580,Edström,Ralf,4
3596,74,M-1974-22,P-01189,Sandberg,Roland,4
3597,77,M-1974-22,P-01580,Edström,Ralf,4
3598,15,M-1974-23,P-01078,Yazalde,Héctor,4
3599,18,M-1974-23,P-05920,Houseman,René,4
3600,55,M-1974-23,P-06896,Ayala,Rubén,4
3601,63,M-1974-23,P-00083,Sanon,Emmanuel,4
3602,68,M-1974-23,P-01078,Yazalde,Héctor,4
3603,38,M-1974-24,P-02870,Szarmach,Andrzej,4
3604,44,M-1974-24,P-05198,Deyna,Kazimierz,4
3605,85,M-1974-24,P-05202,Capello,Fabio,4
3606,39,M-1974-25,P-02579,Breitner,Paul,4
3607,82,M-1974-25,P-02173,Müller,Gerd,4
3608,60,M-1974-26,P-02923,Rivellino,not applicable,4
3609,11,M-1974-27,P-02702,Cruyff,Johan,4
3610,25,M-1974-27,P-00956,Krol,Ruud,4
3611,73,M-1974-27,P-07354,Rep,Johnny,4
3612,90,M-1974-27,P-02702,Cruyff,Johan,4
3613,43,M-1974-28,P-02554,Lato,Grzegorz,4
3614,32,M-1974-29,P-02923,Rivellino,not applicable,4
3615,35,M-1974-29,P-06196,Brindisi,Miguel Ángel,4
3616,49,M-1974-29,P-02071,Jairzinho,not applicable,4
3617,7,M-1974-30,P-01377,Neeskens,Johan,4
3618,59,M-1974-30,P-00704,Rensenbrink,Rob,4
3619,24,M-1974-31,P-05198,Deyna,Kazimierz,6
3620,43,M-1974-31,P-06709,Karasi,Stanislav,4
3621,62,M-1974-31,P-02554,Lato,Grzegorz,4
3622,24,M-1974-32,P-01580,Edström,Ralf,4
